sale_date,sku,product_name,category,brand,store_name,city,region,supplier_name,supplier_country,quantity,unit_price
2024-10-21,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,33,2.57
2024-07-14,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,26,22.51
2023-10-10,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,27,18.93
2024-09-04,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,45,16.94
2024-03-21,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,13,17.55
2023-09-29,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,46,13.61
2024-10-22,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,46,8.32
2025-05-04,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,44,17.55
2025-05-15,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,1,6.56
2023-04-19,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,43,16.7
2024-05-28,SKU-005,Greek Yogurt 500g,Dairy,Olympic,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,10,18.93
2023-03-08,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,23,13.61
2024-04-04,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,48,2.57
2024-08-12,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,45,22.51
2025-05-03,SKU-015,Rotisserie Chicken,Deli,In-store,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,44,16.94
2024-05-29,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,13,11.69
2025-01-23,SKU-013,Oat Milk 1L,Beverages,Oatly,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,49,2.6
2024-02-01,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,19,13.61
2023-12-22,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,48,7.02
2024-07-25,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,36,22.51
2023-01-12,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,22,8.32
2023-11-11,SKU-015,Rotisserie Chicken,Deli,In-store,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,21,16.94
2024-09-08,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,32,2.6
2024-10-12,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,34,11.69
2025-10-31,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,11,8.32
2024-12-16,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,15,11.69
2025-01-08,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,19,7.02
2025-08-30,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,36,2.6
2024-12-09,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,29,7.02
2024-05-14,SKU-011,Almond Butter 500g,Pantry,Maranatha,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,3,7.02
2025-03-01,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,17,17.55
2025-02-06,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,33,18.93
2024-08-30,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,42,3.99
2023-12-09,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,50,11.69
2024-03-07,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,43,16.7
2023-08-01,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,14,7.12
2023-05-28,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,48,13.61
2023-03-19,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,6,16.7
2023-05-25,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,37,8.32
2025-03-05,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,29,16.94
2025-03-08,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,44,22.51
2023-05-10,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,49,16.7
2025-01-02,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,33,16.7
2023-06-27,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,19,2.6
2023-03-05,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,31,3.99
2024-08-27,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,41,7.12
2023-01-23,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,36,7.02
2023-01-11,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,37,8.32
2024-09-16,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,14,11.69
2024-03-09,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,27,16.94
2023-11-26,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,12,6.56
2023-08-23,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,12,6.56
2025-08-02,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,42,2.68
2024-05-28,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,7,18.93
2025-01-01,SKU-010,Dark Chocolate 85g,Snacks,Lindt,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,9,2.68
2023-05-23,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,13,7.12
2024-09-18,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,45,3.99
2024-10-09,SKU-010,Dark Chocolate 85g,Snacks,Lindt,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,28,2.68
2025-06-12,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,18,17.55
2025-09-09,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,30,8.32
2023-08-11,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,12,2.6
2024-02-07,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,17,2.57
2023-02-08,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,33,7.02
2025-04-09,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,50,6.56
2024-06-17,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,35,16.94
2025-01-19,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,26,11.69
2023-10-02,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,30,2.6
2025-10-25,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,1,2.57
2025-11-18,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,9,6.56
2023-10-27,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,48,8.32
2025-09-25,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,15,17.55
2024-02-28,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,34,17.55
2025-07-20,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,3,17.55
2025-12-03,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,41,7.02
2023-12-23,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,25,6.56
2025-11-24,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,17,17.55
2025-04-11,SKU-015,Rotisserie Chicken,Deli,In-store,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,23,16.94
2023-01-14,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,33,17.55
2023-06-07,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,33,3.99
2023-11-19,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,24,7.12
2025-04-29,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,22,6.56
2025-09-08,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,14,3.99
2024-05-14,SKU-011,Almond Butter 500g,Pantry,Maranatha,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,3,7.02
2025-11-15,SKU-010,Dark Chocolate 85g,Snacks,Lindt,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,3,2.68
2024-06-12,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,12,8.32
2023-02-08,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,47,22.51
2024-03-19,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,29,6.56
2024-03-25,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,27,3.99
2025-11-12,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,17,2.6
2023-05-21,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,15,7.02
2024-02-19,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,34,8.32
2023-11-03,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,39,11.69
2023-03-21,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,35,3.99
2023-09-24,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,39,2.57
2025-12-05,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,27,16.7
2025-05-28,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,15,16.7
2023-07-20,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,28,3.99
2024-08-03,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,39,3.99
2023-01-12,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,46,22.51
2023-08-30,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,34,16.7
not-a-date,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,24,7.02
2024-06-19,SKU-011,Almond Butter 500g,Pantry,Maranatha,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,35,7.02
2025-03-24,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,49,17.55
2024-01-02,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,24,11.69
2024-12-06,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,50,3.99
2024-04-15,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,29,13.61
2025-11-07,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,26,8.32
2023-04-17,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,11,2.6
2023-10-25,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,31,7.02
2024-06-22,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,15,22.51
2025-03-31,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,40,2.68
2023-04-28,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,50,18.93
2023-01-22,SKU-011,Almond Butter 500g,Pantry,Maranatha,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,13,7.02
2024-02-03,SKU-015,Rotisserie Chicken,Deli,In-store,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,3,16.94
2023-12-14,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,44,11.69
2023-11-19,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,6,7.12
2025-03-20,SKU-013,Oat Milk 1L,Beverages,Oatly,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,26,2.6
2023-07-04,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,36,11.69
2024-12-13,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,23,6.56
2024-02-03,SKU-005,Greek Yogurt 500g,Dairy,Olympic,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,30,18.93
2023-12-25,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,27,2.68
2024-08-25,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,22,11.69
2024-05-27,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,45,2.6
2024-05-13,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,49,22.51
2023-02-26,SKU-013,Oat Milk 1L,Beverages,Oatly,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,31,2.6
2024-04-15,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,21,2.57
2023-01-20,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,45,17.55
2025-03-28,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,44,7.12
2024-01-01,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,31,17.55
2024-01-10,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,48,7.12
2024-02-13,SKU-015,Rotisserie Chicken,Deli,In-store,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,16,16.94
2024-04-14,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,13,6.56
2023-11-16,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,50,6.56
2023-01-14,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,49,16.94
2024-10-07,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,32,16.7
2025-10-02,SKU-015,Rotisserie Chicken,Deli,In-store,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,12,16.94
2025-03-25,SKU-015,Rotisserie Chicken,Deli,In-store,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,15,16.94
2025-05-16,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,31,8.32
2025-03-17,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,44,16.7
2025-07-31,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,21,3.99
2025-02-16,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,38,16.7
2024-01-19,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,36,17.55
2024-12-03,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,24,18.93
2025-02-01,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,24,22.51
2023-09-26,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,37,18.93
2024-04-27,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,36,6.56
2023-11-03,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,31,22.51
2023-10-03,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,41,8.32
2024-09-06,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,17,13.61
2023-07-22,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,45,2.68
2023-07-17,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,29,7.12
2024-06-11,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,23,18.93
2024-02-12,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,-5,2.57
2025-07-04,SKU-011,Almond Butter 500g,Pantry,Maranatha,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,6,7.02
2023-12-10,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,41,18.93
2025-04-08,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,5,17.55
2024-10-10,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,42,17.55
2024-07-09,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,29,18.93
2025-12-02,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,29,17.55
2024-04-25,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,43,8.32
2024-03-07,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,11,13.61
2023-04-21,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,2,2.57
2024-06-21,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,40,11.69
2024-04-14,SKU-011,Almond Butter 500g,Pantry,Maranatha,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,16,7.02
2023-09-26,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,34,3.99
2024-10-28,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,31,16.7
2025-06-30,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,9,6.56
2025-07-24,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,41,13.61
2025-12-08,SKU-015,Rotisserie Chicken,Deli,In-store,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,41,16.94
2024-04-10,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,6,18.93
2023-11-15,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,20,17.55
not-a-date,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,31,11.69
2023-01-19,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,50,3.99
2023-01-15,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,36,18.93
2025-03-19,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,16,22.51
2025-02-13,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,15,13.61
2025-11-24,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,49,22.51
2024-08-06,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,42,2.68
2024-01-21,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,5,2.6
2025-07-16,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,18,18.93
2023-02-09,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,10,3.99
2023-07-29,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,19,11.69
2024-04-21,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,6,13.61
2025-05-10,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,20,3.99
2023-03-06,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,22,3.99
